AccSpeciesName,APG IV level 1,APG IV level 2,APG IV level 3,APG IV level 4,APG IV level 5,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods",Dataset (1),Dataset (2),Dichogamy,"Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Family,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flow,Flower pollen ovule ratio,Flowering periode: peak month,Fossil record: 1. earliest record,Fossil record: 2. earliest postglacial record,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
Carex vaginata,Monocots,nan,nan,nan,Commelinids,290.0,nan,421.0,1152,670,700.0,1904.0,nan,nan,73.0,316.0,57.0,does not kill insects,0.05,0.83477272727,52.514285714,2.5714285714,nan,Rhizome far creeping,81.2,nan,TRY db 130,Craine J. Global 15N Database,nan,monoecious,nan,nan,3.15,0.40000000596,,,,3.0,6.0,,Oligocene,nan,Cyperaceae,,nan,nan,1811.0,Breadalbane,nan,,,nan,nan,,521.2,H,nan,nan,nan,nan,nan,nan,nan,50451.5,nan,nan,rarely mycorrhizal,-0.100000001490116,11.3000001907349,68.35,,412.73421301,,,,10-100,,51.181403672,26.482347146,,,,,,,simple,265.25,nan,nan,,1.9326611569,0.0,nan,,0.16,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,sheathing,,,,,2.7700282752,73.475,,,,5.0,"nothern Sweden, Abisko",Sweden,18.8166667,Angiosperms,64.0,nan,,,371.0,0.32083332042,97.292999268,-41.144332886,56.15083313,224.1,334.0,28.45,,,nan,arbuscular,0.1880364567,154.5,365.0,nan,nan,>65,13.0,autotrophic,7,Poales,,nan,,,nan,nan,glabrous,nan,nan,H,40,hemicryptophyte,C3,nan,nan,nan,,wind,44.851644823,66.0,12.0,45.0,132.0,57.0,132.0,78.0,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,160.78691183,7.83,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.323898315,2923.3601074,1.0192600489,252.8710022,6.1849999428,11.0,93.599998474,167.67100525,0.83649998903,88.0,85.200302124,7849.3333333,No,nan,Not continental,Circumpolar,very infertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Scarce,nan,nan,nan,native,nan,height = width,<1,self-supporting,,nan,nan,nan,Magnoliidae,208.0,30.0,24.138889147,15.0,7.2416667442,-8.9500001272,-1.9166667461,10.416666746,10.416666746,-15.0,779.66327301,0.70091825724,nan,nan,nan,nan,nan,neutral,none,scattered,11,rhizomes,nan,0.50166666756,1.0512,2.5250000159,non-woody
Carex vesicaria,nan,nan,nan,nan,nan,,nan,,457,nan,0.0,1072.0,nan,nan,,,,does not kill insects,-0.52,,70,,nan,Rhizome shortly creeping,,nan,nan,nan,protogynous,monoecious,nan,7.0,4.21,,8.0,10.0,,4.0,5.0,,nan,nan,nan,,normally cross,nan,1699.0,nan,nil,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,rarely mycorrhizal,3.29999995231628,14.6000003814697,,,,,,,10-100,,,,,,,,,,simple,,nan,nan,,nan,,nan,,nan,nan,,,toothed,pointed,>3 times as long as wide,parallel-sided,sheathing,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,arbuscular,,,,nan,nan,>65,21.0,autotrophic,6,nan,,nan,,,nan,nan,glabrous,nan,nan,nan,120,Perennial hydrophyte,C3,nan,nan,nan,,wind,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,3.5,nan,nan,nan,nan,nan,nan,nan,1340,nan,long-term persistent,nan,,,,,,,,,,,,,No,nan,Not continental,Circumpolar,infertile,oligotrophic,declining,Neophyt in British Islands,4.7,4.95,6.14,5.83,6.21,4.64,5.76,,Present,nan,nan,nan,native,nan,height = width,nan,self-supporting,,nan,nan,nan,nan,,,,,,,,,,,,,autumn,nan,nan,nan,nan,nan,none,frequent,Boreo-Temperate,rhizomes,diffuse ramets,,,,non-woody
Carex viridula,Monocots,nan,nan,nan,Commelinids,491.0,nan,8.0,396,0,,1169.0,nan,nan,85.0,153.4,,does not kill insects,-0.01,0.83477272727,70,2.5714285714,nan,Tussock forming graminoid,82.8,nan,TRY db 088,Ordonez J. The Netherlands Plant Traits Database,nan,monoecious,water,3.5,,,,,,,,8.0,Oligocene,nan,Cyperaceae,,nan,nan,,nan,nan,,,nan,nan,,839.4,H,partial,nan,nan,nan,nan,nan,nan,33478.0,nan,nan,rarely mycorrhizal,,14.1999998092651,52.428622638,,,,,,1-10,,44.772754599,25.357363701,,,,,,,simple,,nan,nan,,2.0517207937,,evergreen,,0.11531326496,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,sheathing,,,,,,,,,,,nan,Netherlands,4.5627630084,Angiosperms,100.0,nan,,,587.0,9.7416666541,164.49790955,-66.410919189,98.089332581,195.0,820.0,28.45,,,nan,arbuscular,0.48841145635,,571.4,seed,nan,>65,,autotrophic,6,Poales,,nan,,,nan,nan,nan,nan,nan,H,20,hemicryptophyte,C3,nan,nan,nan,,wind,28.325724912,197.0,42.0,149.0,187.0,100.0,287.0,83.0,nan,nan,Europe,nan,"Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...",nan,nan,nan,nan,nan,182.47104247,,nan,nan,nan,1.2,nan,nan,nan,nan,nan,nan,nan,,,,,6.7880001068,,,,,90.0,,9983.6666667,No,nan,Not continental,Circumpolar,infertile,nan,nan,Neophyt in British Islands,5.08,5.445,7.56,6.675,7.38,4.455,6.550000000000001,5.52,Present,nan,nan,nan,native,nan,height = width,<1,self-supporting,,nan,nan,nan,Magnoliidae,1625.0,20.000000775,29.916665395,19.700000763,5.9833333107,3.6499999339,8.3999999364,16.150000095,10.766666651,-0.30000001192,520.37938432,1.6823706627,summer,nan,nan,nan,nan,nan,none,frequent,4,rhizomes,patch-forming,1.0541666746,1.3441,6.1749999523,non-woody
Carex vulpina,Monocots,nan,nan,nan,Commelinids,415.0,nan,85.0,nan,0,,731.0,nan,nan,76.0,218.4,12.0,does not kill insects,-0.57,0.83477272727,52.514285714,2.5714285714,nan,Tussock forming graminoid,71.6,nan,"Sheremet'ev, 2005","Sheremet'ev, 2005",protogynous,monoecious,nan,nan,2.01,0.80000001192,7.0,9.0,,,8.0,6.0,Oligocene,nan,Cyperaceae,,normally cross,nan,1629.0,Isle of Sheppey,nan,,,nan,nan,,768.8,H,nan,nan,nan,nan,Carex vulpina+Cirsium incanum,nan,nan,124216.5,nan,nan,rarely mycorrhizal,3.90000009536743,16.3999996185303,51.17342,87.4106762205,95.33740963849999,13.4279938205,109.20095657499999,,10-100,,,,,,,,,,simple,367.95202209499996,nan,nan,,nan,,nan,,nan,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,sheathing,,,0.016022158548,1.03878743245,1.7177911647,63.204797790499995,0.24194583460500002,1.9675848031499998,12.5893237795,5.0,Khopersky reserve,Russia,41.665146,Angiosperms,94.0,nan,,,792.0,6.3624999672,147.68232727,-41.357917786,106.32641602,140.0,486.0,28.45,,,nan,arbuscular,0.43823045492,465.6000061,441.6,nan,nan,60-65,25.0,autotrophic,5,Poales,,nan,,,nan,nan,glabrous,nan,nan,H,100,hemicryptophyte,C3,nan,nan,nan,,wind,24.605787535,108.0,26.0,83.0,153.0,58.0,153.0,52.0,nan,nan,Europe,nan,"Sheremet'ev, 2005",nan,nan,nan,nan,nan,,1.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.658499718,1382.4100342,1.4716000557,412.02801514,7.1760001183,135.1000061,158.5,245.80999756,1.1762800217,58.0,166.21800232,10992.666667,No,Vulnerable,Continental,Euro-Siberian,infertile,nan,declining,Neophyt in British Islands,nan,,nan,,,,,,Rare,nan,nan,nan,native,nan,height = width,<1,self-supporting,,nan,nan,nan,Magnoliidae,2050.0,39.600000381,23.800505228,25.100000381,9.4250001609,-7.1833334366,-0.66666660706,19.383333206,19.383333206,-14.5,1096.5423446,2.0110850334,spring,nan,nan,nan,nan,nan,none,scattered,4,rhizomes,patch-forming,0.77750000358,0.6161,3.5083333254,non-woody
Carex vulpinoidea,Monocots,nan,nan,nan,Commelinids,672.0,nan,219.5,nan,nan,,,nan,nan,72.0,233.65,,nan,,0.83477272727,52.514285714,2.5714285714,nan,nan,70.05000000000001,nan,TRY db 066,Weiher E. Midwestern and Southern US Herbaceous Species Trait Database,nan,nan,nan,nan,,1.1000000238,,,,,,,Oligocene,nan,Cyperaceae,,nan,nan,,nan,nan,,,nan,nan,0.45565278828,1010.9,H,nan,nan,nan,nan,nan,nan,nan,29939.5,nan,nan,nan,,,44.583333333,,330.55065392,,,1.5777083635,nan,,43.047,15.636396658,,,,,,,nan,311.02588034,nan,nan,,2.753,,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.22,281.28821851,,,2.2184607645499996,68.89741196599999,,,,9.0,Tiffany,USA,-92.016666667,Angiosperms,99.0,nan,,,961.5,7.1708333343,174.90158081,-52.520584106,122.38291931,95.1,794.0,28.45,,,nan,nan,0.56199541688,657.20001221,461.54999999999995,nan,nan,nan,,nan,nan,Poales,,nan,,,nan,nan,nan,nan,nan,H,nan,nan,nan,nan,nan,nan,,nan,49.7844508525,71.0,18.0,71.0,310.0,108.0,310.0,69.0,nan,nan,nan,nan,unpub.,nan,nan,nan,nan,nan,167.43295019,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.9914398193,896.87200928,1.5313199759,399.23901367,6.6300001144,228.099998475,216.30000305,243.74099731,1.2216999531,74.0,155.4980011,12922.583333,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Magnoliidae,2093.0,43.0,25.608483082,26.449999809,11.1416666645,-8.116666913,-8.116666913,20.699999889,20.699999889,-16.700000763,1163.3854695,1.9100065230999999,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,0.89333332206,0.82575,3.225000004,nan
Carlina vulgaris,Eudicots,Core Eudicots,Superasterids,Asterids,Campanulids,424.0,nan,22.0,457,0,,947.0,nan,pappus,84.0,231.9,,does not kill insects,-0.85,8.652,20,2.0,nan,Little or no vegetative spread,80.3,juvenile,Dryad Digital Repository,http://dx.doi.org/10.5061/dryad.83g9k,protandrous,hermaphrodite,wind,11.2,4.98,0.69999998808,8.0,4.0,,2.0,,,nan,nan,Asteraceae,,cross or automatic self,nan,1597.0,nan,nan,,,nan,nan,0.56704163551,905.4,H,nan,nan,nan,epigeal,nan,nan,nan,5870.0,nan,nan,normally mycorrhizal,3.90000009536743,15.3000001907349,58.506514733,,785.20634912,,,1.3380554914,10-100,,45.070238766,28.556907537,,,,,,,simple,159.4936709,nan,nan,,10-20,,semi-evergreen,,9.42E-02,nan,,,toothed,pointed,>3 times as long as wide,cuneate,petiolate,,,,,5.2698412693,84.05063291,,,,8.0,South East Baltic Sea,Estonia,24.840446593,Angiosperms,98.0,nan,,,543.0,5.5083333502,134.5625,-48.414585114,86.150665283,189.5,707.0,,,,monocarpic,arbuscular,0.44805470109,619.0,559.7,seed,nan,60-65,25.0,autotrophic,7,Asterales,,nan,,,nan,hairy,soft hairs,nan,1-2 yrs,H,10,hemicryptophyte,C3,nan,nan,nan,50.0,insect,30.991504769,144.0,33.0,108.0,215.0,81.0,233.0,78.0,nan,nan,Europe,nan,Abakumova et al 2016,tap root,nan,present,nan,10-50,159.9676375,2.34,salt-affected,nan,1.53,3.2,nan,winter,nan,19,nan,"seedbank present, type uncertain",100-1000,22.554800034,2503.6699219,1.1690599918,448.06600952,7.376999855,193.3500061,169.05000305,264.45901489,0.94796001911,87.0,183.60499573,9524.0833333,No,nan,Not continental,Euro-Siberian,infertile,nan,declining,Neophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,native,nan,height > width,<1,self-supporting,97.857636238,nan,nan,nan,Magnoliidae,1354.0,30.5,22.18579233,19.899999619,6.7666666607,-4.3666666945,-0.98333333929,16.083333333,14.816666762,-10.600000381,837.18639556,1.6759383678,spring,nan,nan,nan,nan,nan,none,scattered,4,nan,no ramets,0.78999998917,1.2449,3.2999999921,non-woody
Carpinus betulus,Eudicots,Core Eudicots,Superrosids,Rosids,Fabids,505.0,nan,319.0,275,nan,,895.0,mast,wings,79.0,204.6,,does not kill insects,0.84,2.06,64,,nan,Little or no vegetative spread,81.6,nan,"Royer et al, 2005, 2012",Niinemets (1999 & 2001),nan,monoecious,nan,6.0,4.04,0.60000002384,,,0.0,6.0,,,Paleocene,nan,Betulaceae,,nan,nan,1597.0,Northamptonshire & Kent,nan,,,nan,nan,0.44593054056,983.6,T,nan,nan,nan,epigeal,nan,nan,nan,12725.0,nan,nan,normally mycorrhizal,3.59999990463257,15.3999996185303,51.09,,436.74955073,,,1.2602777481,10-100,,,,,,,,,,simple,254.375,nan,nan,,2.38,5.0,aestival,,1-2,nan,,16.6355,toothed,pointed,1-3 times as long as wide,cordate,petiolate,0.131,289.3458879135,,,2.93120503845,74.5625,,,,9.0,western Thuringia,Germany,11.083333333,Angiosperms,99.0,nan,,,731.0,8.1708332698,154.2603302,-59.392333984,94.871330261,169.0,638.0,61.0,,,polycarpic,ecto,0.58052212,610.20001221,577.2,nan,nan,55-60,21.0,autotrophic,4,Fagales,,nan,,127.889,nan,nan,glabrous,soft hairs,>20 yrs,T,3000,Mega- meso- and micro- phanerophyte,C3,nan,nan,nan,42.0,wind,19.938254393,125.0,37.0,122.0,210.0,79.0,210.0,70.0,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,shallow,198.942275,2.4,nan,nan,41.1,nan,nan,autumn,nan,20,nan,"seedbank present, type uncertain",nan,12.119999886,1877.1199951,1.3453199863,392.22601318,6.3779997826,144.3999939,154.69999695,236.72900391,1.0808800459,68.0,155.80900574,10095.083333,No,nan,Not continental,European,fertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Present,nan,nan,nan,native,nan,height > width,100-500,self-supporting,,160,0.5,both,Magnoliidae,1584.0,26.400000572,31.031128264,20.399999619,7.9833333194,0.44999996821,3.7166666389,16.350000223,16.349999905,-5.1999998093,667.8100516,1.9474092722,spring,nan,nan,resistant,nan,nan,none,frequent,4,nan,nan,0.88749999801,0.8266,3.6583333214,woody
Carpobrotus acinaciformis,Eudicots,Core Eudicots,Superasterids,nan,nan,,nan,385.0,nan,nan,,,nan,nan,78.0,41.7,,nan,,,nan,,nan,nan,57.2,nan,TRY db 130,Craine J. Global 15N Database,nan,nan,nan,nan,,1.2999999523,,,,,,,nan,nan,Aizoaceae,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,50097.0,nan,nan,nan,,,-30.79746,,,,,,nan,,,,,,,,,,nan,,nan,nan,,1.48,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,South Africa,30.4388778,Angiosperms,,nan,,,,,229.09692383,-52.881332397,176.21766663,112.8,,,,,nan,nan,0.28202342987,824.70001221,,nan,nan,nan,,nan,nan,Caryophyllales,,nan,,,nan,nan,nan,nan,nan,C,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,Craine et al 2009,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,6.0489997864,130.6000061,182.30000305,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Magnoliidae,5265.0,,,,,,,,,,,2.1969795227,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,,0.0,,nan
Carpobrotus edulis,nan,nan,nan,nan,nan,,nan,,nan,nan,,962.0,nan,nan,,,,does not kill insects,0.05,,18,,nan,Extensively creeping and rooting at nodes,,nan,nan,nan,nan,hermaphrodite,unspecialised,nan,7.62,,9.0,,3.0,,4.0,7.0,nan,nan,nan,,nan,nan,1912.0,"East Pentire, Cornwall",nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,5.69999980926514,15.8999996185303,,,,,,,10-100,,,,,,,,,,simple,,nan,nan,,nan,0.0,evergreen,,nan,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,No,nan,,autotrophic,5,nan,,nan,,,nan,nan,nan,nan,nan,nan,20,chamaephyte,CAM,nan,nan,nan,,insect,,,,,,,,,nan,nan,Africa,Europe,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,1.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,Not continental,Hyperoceanic,infertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,naturalised,nan,height < width,nan,procumbent,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,resists,sensitive,nan,decreases,none,frequent,Mediterranean,rooting stems,diffuse ramets,,,,woody
Carpobrotus glaucescens,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Carthamus lanatus,Eudicots,Core Eudicots,Superasterids,Asterids,Campanulids,285.0,nan,109.0,nan,nan,,,nan,nan,49.0,36.2,,nan,,3.5223529412,29.411764706,2.7058823529,nan,nan,29.6,nan,TRY db 098,Leishman M. New South Wales Plant Traits Database,nan,nan,nan,nan,,1.7000000477,,,,,,,nan,nan,Asteraceae,,nan,nan,,nan,nan,,,nan,nan,0.25595831871,325.0,H,nan,nan,nan,nan,nan,nan,nan,35823.0,nan,nan,nan,,,-30.51,,,,,0.48111110926,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,1.0,"Louth, western New South Wales",Australia,145.13,Angiosperms,30.0,nan,,,1605.0,20.112499754,213.26817322,-23.818332672,189.4540863,26.9,326.0,,,,nan,nan,0.39822524786,268.5,142.6,nan,nan,nan,,nan,nan,Asterales,,nan,,,nan,nan,nan,nan,nan,H,nan,nan,C3,nan,nan,nan,,nan,22.343199825,67.0,20.0,65.0,105.0,39.0,105.0,17.0,nan,nan,nan,nan,unpub.,nan,nan,nan,nan,nan,77.4,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.1663198471,539.74298096,1.6031999588,374.07199097,6.992000103,230.19999695,206.30000305,256.4039917,1.2747600079,19.0,117.66699982,19342.5,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Magnoliidae,5599.0,30.099999428,43.383167992,34.299999237,13.058333317,12.183333397,13.599999905,27.716665904,27.716665904,4.1999998093,627.54977155,1.3252575397,nan,nan,nan,nan,nan,nan,nan,nan,8,nan,nan,1.051666677,0.2105,2.6666666468,nan
